host_id,id,value_encoded,value_category
471188701,1046725864972952183,1,Fair_Value
27129147,1389121290575909318,0,Excellent_Value
107434423,1044894587019853499,2,Poor_Value
54737178,53345221,0,Excellent_Value
408623755,50730945,0,Excellent_Value
10271042,24287446,0,Excellent_Value
30437251,50734589,2,Poor_Value
50526077,9809500,0,Excellent_Value
36364146,650007842486785032,1,Fair_Value
134776190,709714523408139870,0,Excellent_Value
2938926,44343008,0,Excellent_Value
60373371,29211676,2,Poor_Value
200417396,27530136,1,Fair_Value
54880877,1161766892232003711,2,Poor_Value
583162894,1211913389544329876,1,Fair_Value
46238320,14856038,2,Poor_Value
21374546,1148049275218097986,2,Poor_Value
47514427,19236730,1,Fair_Value
346394298,1026470661454521919,0,Excellent_Value
675740908,1385550420131245003,1,Fair_Value
309730457,1485549338521433274,1,Fair_Value
40612989,33343680,2,Poor_Value
583011968,1178272163113936434,0,Excellent_Value
65476905,920551074452681604,1,Fair_Value
375566645,46417292,0,Excellent_Value
442029804,697766304260882796,1,Fair_Value
14104528,50100184,1,Fair_Value
535574466,33372655,1,Fair_Value
517430832,903124319497126365,1,Fair_Value
22459966,980688083663867845,2,Poor_Value
413946516,51172223,0,Excellent_Value
495439016,1176181389930767006,1,Fair_Value
131200418,50169742,2,Poor_Value
24663239,1069615210712102604,2,Poor_Value
423437248,1506886309795370288,1,Fair_Value
28685475,6425559,0,Excellent_Value
22031179,1058944371603919670,0,Excellent_Value
8735628,1386489201959184655,0,Excellent_Value
302221,1461099730977192679,2,Poor_Value
107434423,791759610912414558,1,Fair_Value
219662638,44049265,2,Poor_Value
4430421,592761644529052745,2,Poor_Value
264963463,46146220,1,Fair_Value
499662709,1370577107818123216,0,Excellent_Value
137211962,1257651044309575858,0,Excellent_Value
131200418,19050680,2,Poor_Value
75744479,608861075669670362,0,Excellent_Value
178532600,1510630073294959561,2,Poor_Value
404924078,1406704742941708701,2,Poor_Value
341441937,669006136614464287,2,Poor_Value
567750942,1224672465093101896,0,Excellent_Value
9138015,620116125273002285,1,Fair_Value
82919172,1123839185690892690,0,Excellent_Value
26653520,5196116,1,Fair_Value
1031942,1428465,2,Poor_Value
3473613,1330730030795958472,0,Excellent_Value
347446453,718734745348780650,0,Excellent_Value
533925208,966301720584486869,2,Poor_Value
1749031,28462004,1,Fair_Value
31764740,26231554,1,Fair_Value
57066133,46377881,1,Fair_Value
210933477,1369714425594209617,1,Fair_Value
544770197,1044600136997872693,2,Poor_Value
6683937,1141437052944897297,2,Poor_Value
12703126,18853563,0,Excellent_Value
410163954,879901420714501595,0,Excellent_Value
67253416,35232062,1,Fair_Value
390856735,49933964,0,Excellent_Value
31991928,1090760351396757668,1,Fair_Value
3629760,750831362097242122,2,Poor_Value
42701649,39422632,2,Poor_Value
1371443,8500048,0,Excellent_Value
199548030,26531512,1,Fair_Value
20704144,1135909753905486681,0,Excellent_Value
107434423,920021587539346106,2,Poor_Value
176675186,982801477709117635,2,Poor_Value
18698598,629838922425853603,0,Excellent_Value
687189854,1461017291780893810,2,Poor_Value
7636990,22189205,2,Poor_Value
126198700,883289575615084114,0,Excellent_Value
132808048,50231197,2,Poor_Value
1368144,34606745,0,Excellent_Value
11105196,7615000,1,Fair_Value
141944806,26335033,1,Fair_Value
17168198,3551265,1,Fair_Value
154771532,47806687,0,Excellent_Value
75975367,50901173,2,Poor_Value
4656446,700232580752017746,0,Excellent_Value
96907791,28383689,1,Fair_Value
3363650,36768594,1,Fair_Value
542041520,1019239331146062524,2,Poor_Value
571304113,1173192292773450818,1,Fair_Value
9154171,1018951545238681607,2,Poor_Value
539745144,992260183867575372,0,Excellent_Value
7934590,20195883,1,Fair_Value
8959661,21886110,0,Excellent_Value
82919172,941236803499637015,2,Poor_Value
469712552,996377861281566532,0,Excellent_Value
513786018,1398717714813900529,0,Excellent_Value
23719876,17642555,1,Fair_Value
107421076,44579880,1,Fair_Value
387801231,979762908278579968,2,Poor_Value
538564730,1260320269889812200,0,Excellent_Value
27900710,888015041348151518,1,Fair_Value
1709167,969197726482612709,1,Fair_Value
20773519,594905629120724683,1,Fair_Value
4656446,1349560678198198770,1,Fair_Value
326084746,974742852927696679,1,Fair_Value
1680848,1421112290662614776,2,Poor_Value
491406090,1462996728750133634,2,Poor_Value
251390715,33370341,0,Excellent_Value
449552557,582542348458250584,0,Excellent_Value
22215007,1412356019353780366,0,Excellent_Value
177040046,23650253,2,Poor_Value
64300606,1190556870283122603,1,Fair_Value
309730457,41785575,1,Fair_Value
48669,12447,0,Excellent_Value
39863074,24722081,1,Fair_Value
535744724,1182144331705001885,0,Excellent_Value
8976253,1123130687764964501,1,Fair_Value
5244284,1460174,2,Poor_Value
522131,43669002,2,Poor_Value
2060012,48544348,2,Poor_Value
90137743,20149492,1,Fair_Value
699580570,1467432374685266863,2,Poor_Value
44134050,618044012093300557,0,Excellent_Value
20239212,38797225,2,Poor_Value
1717251,823776292614322462,1,Fair_Value
251377396,1447205751736016640,1,Fair_Value
293405214,1139270205535843334,0,Excellent_Value
221070704,29343591,2,Poor_Value
73863048,41012009,0,Excellent_Value
240915570,32113366,2,Poor_Value
42709700,9315083,2,Poor_Value
117615,647114906892664960,1,Fair_Value
47514427,37663203,1,Fair_Value
351395739,1345185271610332286,2,Poor_Value
1780407,861121064838065979,1,Fair_Value
387801231,1224281364142519183,2,Poor_Value
435396707,1401758552200192819,2,Poor_Value
10081093,47242917,2,Poor_Value
298767405,1006191425932453392,0,Excellent_Value
387953902,939450085064889871,2,Poor_Value
3017970,849353800050585475,2,Poor_Value
231825,18735080,2,Poor_Value
468914943,1263167972566736579,1,Fair_Value
820856,1814061,1,Fair_Value
10193959,35542488,2,Poor_Value
438717,1228979090017651662,2,Poor_Value
270087516,926243451100838947,1,Fair_Value
19746733,12873632,2,Poor_Value
501999278,1013780905032005769,0,Excellent_Value
177420687,53077757,0,Excellent_Value
22459966,1500879549086613287,1,Fair_Value
85392127,14151228,1,Fair_Value
373744799,47746177,2,Poor_Value
218088604,916954356266203417,0,Excellent_Value
2846262,29243902,1,Fair_Value
210352325,27990978,0,Excellent_Value
480037815,718798897889873909,1,Fair_Value
45395071,1071902573628569740,2,Poor_Value
50214622,1177204576947050716,0,Excellent_Value
47928015,29037061,0,Excellent_Value
302987199,39390570,1,Fair_Value
2578298,51728041,2,Poor_Value
260863613,1152426724692012422,1,Fair_Value
1028043,48696819,2,Poor_Value
471188701,791992251762569069,1,Fair_Value
38288010,41207200,2,Poor_Value
3509116,3013520,0,Excellent_Value
28623063,773265012561528154,2,Poor_Value
456471641,615079593585076527,0,Excellent_Value
4996407,648594771621833547,1,Fair_Value
59672465,49180796,0,Excellent_Value
438954808,1389111028770736245,2,Poor_Value
37353287,50638807,0,Excellent_Value
115809271,39470922,1,Fair_Value
246254967,1397114980177197113,0,Excellent_Value
10135,2188976,0,Excellent_Value
516764316,900333397824658862,1,Fair_Value
160626481,1306748963246914152,1,Fair_Value
58924169,29486775,2,Poor_Value
233763818,44846320,1,Fair_Value
325593778,1508877619280770340,0,Excellent_Value
82424425,1267660030151773463,0,Excellent_Value
30774210,603887782327610728,1,Fair_Value
92825055,48203345,2,Poor_Value
110543095,45492947,2,Poor_Value
3666375,545736634737646495,0,Excellent_Value
18415786,43077495,2,Poor_Value
345897366,1318255081207997341,2,Poor_Value
85106924,1395789719896513034,0,Excellent_Value
357146031,1349863550660323084,0,Excellent_Value
24266900,10103150,2,Poor_Value
406428037,50328919,0,Excellent_Value
339697209,1229687876816010859,1,Fair_Value
226555948,1078469700206891804,0,Excellent_Value
9880926,1000373836458881406,0,Excellent_Value
64646820,32823963,2,Poor_Value
141228523,873342131916467714,1,Fair_Value
304721494,1076282585982214231,1,Fair_Value
110046958,17586326,1,Fair_Value
17972130,53624229,0,Excellent_Value
68914015,1352352512239728798,2,Poor_Value
502034331,1441477498968192069,0,Excellent_Value
22891271,44106348,0,Excellent_Value
352992069,1427044347094995646,2,Poor_Value
9999808,1931763,0,Excellent_Value
105793,5632809,2,Poor_Value
502034331,1395862432676278141,0,Excellent_Value
401278868,1302459737842394024,2,Poor_Value
439589,81158,0,Excellent_Value
52178915,581274670889993106,1,Fair_Value
657337,1158262658272261037,0,Excellent_Value
9836166,45975078,2,Poor_Value
157999191,48981272,0,Excellent_Value
482174715,895506939038413203,2,Poor_Value
519665313,912435503738693816,0,Excellent_Value
568745883,1387098870110463372,1,Fair_Value
663971399,1297980093590004794,1,Fair_Value
131212884,18840572,0,Excellent_Value
8735628,1486364632174404602,0,Excellent_Value
1264413,19307356,2,Poor_Value
736969,943851,2,Poor_Value
7318435,898668384871476242,1,Fair_Value
273383711,915187960752221233,1,Fair_Value
591810780,1238807042560615920,0,Excellent_Value
512212999,1010191984313663615,2,Poor_Value
16912042,573487548141793988,2,Poor_Value
464724722,48463238,2,Poor_Value
538814517,1014628259303038088,2,Poor_Value
56057765,52513131,0,Excellent_Value
46578229,639916666719068674,1,Fair_Value
401936,79300,2,Poor_Value
304721494,996480798730280552,2,Poor_Value
410163954,1214763613148165586,0,Excellent_Value
198752529,961558594205089023,2,Poor_Value
1670339,338849,2,Poor_Value
1371443,1058705305837813157,0,Excellent_Value
239442090,35266655,2,Poor_Value
499662709,982605464258940494,0,Excellent_Value
25519858,4951262,0,Excellent_Value
63806328,51036524,2,Poor_Value
9219277,51817080,0,Excellent_Value
5805679,39425089,1,Fair_Value
2239870,28028464,1,Fair_Value
1257432,1442027,2,Poor_Value
326084746,797073798169417206,0,Excellent_Value
36547472,688321427583421079,2,Poor_Value
7805452,43623022,1,Fair_Value
3843194,13310139,0,Excellent_Value
69791681,1347114502028680470,0,Excellent_Value
10453314,44064166,1,Fair_Value
39855227,43519757,1,Fair_Value
421207275,1213431951276025690,0,Excellent_Value
146202663,47033730,0,Excellent_Value
480237365,808621768599355433,1,Fair_Value
73401452,661114654788161588,0,Excellent_Value
499662709,843532396550352724,0,Excellent_Value
705920027,1463226361076711797,1,Fair_Value
135271319,19736844,0,Excellent_Value
37132023,19123010,2,Poor_Value
309754224,635737546618242073,1,Fair_Value
57813998,17073817,1,Fair_Value
21265745,965246248927073049,0,Excellent_Value
113250858,18292868,1,Fair_Value
70722023,696476269224778418,0,Excellent_Value
2466460,1045025941803042954,0,Excellent_Value
82919172,884637745555649003,1,Fair_Value
422303591,52166080,2,Poor_Value
382312803,49096843,0,Excellent_Value
87822189,17530296,0,Excellent_Value
55983066,10812630,2,Poor_Value
576739896,1269075117152664591,0,Excellent_Value
412855123,1424798547035120721,1,Fair_Value
489486260,1044393555144754336,1,Fair_Value
541068,32725950,1,Fair_Value
135692816,860780460239979905,0,Excellent_Value
1963518,1211826363468219047,2,Poor_Value
414764715,51233187,1,Fair_Value
33934934,43382645,1,Fair_Value
544770197,1044600137214911877,1,Fair_Value
61549088,1356745741931249437,1,Fair_Value
27739790,7517736,0,Excellent_Value
20704144,822091182299595256,1,Fair_Value
142276557,1363449389003376567,0,Excellent_Value
3475472,5812722,0,Excellent_Value
11638127,12382918,2,Poor_Value
278563152,37840875,0,Excellent_Value
82987355,881392989754246723,0,Excellent_Value
469250438,1077061893984011038,0,Excellent_Value
113421970,23564514,0,Excellent_Value
431372629,555043283151998162,1,Fair_Value
43349223,771152985881385166,0,Excellent_Value
17761788,6400759,0,Excellent_Value
136476042,1135842697058064212,1,Fair_Value
707545442,1499460569383678403,2,Poor_Value
88522380,14400925,2,Poor_Value
430106638,1464882322219452337,0,Excellent_Value
82424425,622456707968199540,0,Excellent_Value
100238617,30131296,1,Fair_Value
21897271,46566873,0,Excellent_Value
35107832,878858844598889242,2,Poor_Value
35230037,590537639660856881,0,Excellent_Value
20497687,5632452,0,Excellent_Value
10461117,870370517165919359,0,Excellent_Value
91333416,50323617,1,Fair_Value
32637277,1461131579995157945,0,Excellent_Value
542041520,1018324974169653226,1,Fair_Value
49226984,47102878,0,Excellent_Value
545642415,1382149061327626806,0,Excellent_Value
704593,899556275923127890,1,Fair_Value
480237365,1282977332719872555,0,Excellent_Value
38690778,10412979,1,Fair_Value
107434423,884533972888485850,2,Poor_Value
577973741,1187860849761637868,1,Fair_Value
302986,62274,0,Excellent_Value
509640381,874774185109009621,2,Poor_Value
31991928,1504369128767023458,0,Excellent_Value
12767826,1176305509859774590,1,Fair_Value
475761172,714545633915986130,0,Excellent_Value
19265390,27316091,1,Fair_Value
8879720,12588515,1,Fair_Value
125250577,992971343856474820,1,Fair_Value
154894708,780818268809397420,2,Poor_Value
401278868,1067994495061781920,1,Fair_Value
971185,37286797,1,Fair_Value
25500054,6766186,1,Fair_Value
332313169,1054423073405143800,2,Poor_Value
7597786,6183596,0,Excellent_Value
3189406,32723376,0,Excellent_Value
21196676,45624070,0,Excellent_Value
107434423,39243209,1,Fair_Value
70722023,559735385697431438,0,Excellent_Value
5449370,1366276218039222078,0,Excellent_Value
154881413,43279361,1,Fair_Value
5615582,747882392969100684,0,Excellent_Value
536714210,1206888753587489205,1,Fair_Value
138248808,657380896730600266,2,Poor_Value
16750396,11099399,1,Fair_Value
107434423,54014361,2,Poor_Value
386658784,1362594220751013921,1,Fair_Value
117810403,50119879,0,Excellent_Value
228618394,1100255933679658513,1,Fair_Value
434236194,1398960528663154579,2,Poor_Value
385869508,47938763,2,Poor_Value
154771532,21637159,0,Excellent_Value
2792397,33310899,2,Poor_Value
107434423,1084689803130844190,2,Poor_Value
55465123,730518513423340069,0,Excellent_Value
18091486,37046992,1,Fair_Value
674389472,1460106271770224544,2,Poor_Value
11289961,907549684410617966,2,Poor_Value
243748432,32447017,1,Fair_Value
9576522,45190995,1,Fair_Value
497036431,831518679810550296,2,Poor_Value
480237365,808622113721421914,1,Fair_Value
690473638,1401089573418511327,1,Fair_Value
546717792,1066297903257052276,0,Excellent_Value
512212999,1155895588557905399,2,Poor_Value
590006261,1211725682145826055,0,Excellent_Value
486034681,912292653141510563,0,Excellent_Value
1337124,48508107,2,Poor_Value
50250004,49967067,1,Fair_Value
567750942,1115308140131907787,1,Fair_Value
207127031,600582621919692181,0,Excellent_Value
701962807,1446060241826615788,1,Fair_Value
107434423,574511833351537308,1,Fair_Value
16072222,910456520702263248,0,Excellent_Value
446820235,1142066368546563515,2,Poor_Value
220228547,619491243159845859,2,Poor_Value
134951025,49618432,1,Fair_Value
216918809,1004455282034756741,2,Poor_Value
63284201,43908417,1,Fair_Value
548734086,1116812632361845785,1,Fair_Value
136792470,34024828,2,Poor_Value
442029804,697763345874540837,1,Fair_Value
57066133,39722969,1,Fair_Value
6981707,15394942,2,Poor_Value
107434423,851931599501286184,2,Poor_Value
557248438,1087044757214941554,1,Fair_Value
190449588,1323365595991341571,1,Fair_Value
126824075,1454720504689576296,2,Poor_Value
6443994,683525328080620552,1,Fair_Value
544451165,1115241580288944770,2,Poor_Value
149322497,1147405628643529233,2,Poor_Value
344420087,999986285706146274,0,Excellent_Value
543737184,1044596955594904812,1,Fair_Value
433725665,624075660449373025,0,Excellent_Value
1032643,213532,0,Excellent_Value
401144888,635999976761026881,1,Fair_Value
347471488,53367301,2,Poor_Value
346394298,1221972190848379067,1,Fair_Value
468914943,1023873289932997831,1,Fair_Value
351395739,966641347131456132,2,Poor_Value
503341356,1470869001408688417,1,Fair_Value
66486770,51771356,1,Fair_Value
139005436,19721149,0,Excellent_Value
407386163,873229563906170089,0,Excellent_Value
489741074,823895212342081994,0,Excellent_Value
7653310,24656273,2,Poor_Value
162283241,52863487,0,Excellent_Value
70722023,37747959,0,Excellent_Value
542041520,1087751062674579438,1,Fair_Value
3017970,39776182,1,Fair_Value
410094341,811390325565552369,1,Fair_Value
18414216,41750112,2,Poor_Value
427961333,52858331,0,Excellent_Value
475753846,715332843702484495,2,Poor_Value
22012010,29256977,2,Poor_Value
82328553,634912181188124492,0,Excellent_Value
9296727,9113579,1,Fair_Value
539567964,991336394954442716,2,Poor_Value
18414216,22619758,1,Fair_Value
8336938,1191577967564090374,1,Fair_Value
1434669,274334,0,Excellent_Value
14023230,1139962889099275247,1,Fair_Value
8184593,978368,2,Poor_Value
436909548,988706839341288154,1,Fair_Value
20671614,51560204,0,Excellent_Value
5238718,961900,1,Fair_Value
19314193,1276919955723243814,2,Poor_Value
1766868,1012374492150655122,2,Poor_Value
1188065,26364944,0,Excellent_Value
540060516,999920895874658828,1,Fair_Value
71975,1258059282536718946,1,Fair_Value
43438895,1101495515525912139,1,Fair_Value
228792190,762425439444066635,2,Poor_Value
273783771,1384300836893101116,1,Fair_Value
21994,1070721646400195704,0,Excellent_Value
542041520,1019667926796472465,1,Fair_Value
8990678,4157192,1,Fair_Value
60373371,24969914,2,Poor_Value
